ID,Street Name,Street Qualifier,Begin Measure,End Measure,School,Speed Limit,Effective Days,Effective Time,Legislation Link,Location
258,St Therese Ave,A,103.17698,404.56604,Ecole Saint-Norbert Immersion,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.144848403478 49.763725955734, -97.146951525876 49.76369465526, -97.14768524035 49.763683726492, -97.148515976226 49.763671346959, -97.149031310975 49.7636636645)"
270,Brazier St,A,1706.92166,2017.51819,Prince Edward School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.103480053594 49.921145860736, -97.103425925173 49.921214017433, -97.103165214619 49.921542292322, -97.102905956624 49.921868733097, -97.102515972951 49.922359765512, -97.102126933486 49.922849597554, -97.10212305187 49.922854484764, -97.101866615153 49.923177352897, -97.101608824143 49.923501921128, -97.101506217696 49.923631104961)"
272,Church Ave,A,1100.81271,1412.9338,Ralph Brown School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.138558863621 49.925754815077, -97.138929063144 49.925873776351, -97.139071660939 49.925919598782, -97.140912726241 49.926511346252, -97.14128239714 49.926630159079, -97.141447490759 49.92668321987, -97.141613053865 49.926736431202, -97.141916311723 49.926833896174, -97.14198096806 49.92685467612, -97.142045534883 49.926875427243, -97.142450783146 49.927005668712)"
277,John Brebeuf Pl,A,34.44149,348.63779,J. B. Mitchell School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.196486076888 49.860355083704, -97.196841968897 49.860369334207, -97.197481219781 49.860394928104, -97.198213240224 49.860424231886, -97.199723034325 49.860484656315, -97.200333003238 49.860509062652, -97.200848292261 49.860529678099)"
298,Alexander Ave,A,1840.80546,2168.64572,Pinkham School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156089877673 49.907886811976, -97.156311181949 49.907957756985, -97.15731774147 49.908280428671, -97.158324314599 49.90860309175, -97.159330300587 49.908925553659, -97.159632471907 49.909022410073, -97.160178747145 49.909197507314)"
300,Howden Rd,A,146.13217,475.68354,Ecole Howden,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.075999729563 49.86946900237, -97.075328031548 49.869469561354, -97.07530937778 49.869469050689, -97.075290863763 49.869467491637, -97.07527263027 49.869464896053, -97.075254815947 49.869461283675, -97.075237556247 49.869456681969, -97.075220982409 49.869451125925, -97.075205220456 49.869444657791, -97.075190390238 49.869437326748, -97.075176604518 49.86942918854, -97.07516396812 49.869420305047, -97.075152577126 49.869410743817, -97.07514251815 49.869400577551, -97.075138192912 49.869395230551, -97.075133867676 49.86938988355, -97.075126691479 49.86937874313, -97.075121044123 49.869367240997, -97.075116968549 49.869355464611, -97.075114495745 49.869343503515, -97.075113644512 49.86933144866, -97.075112929391 49.869099768569, -97.075112913102 49.86909444745, -97.074753299503 49.868200087065, -97.074663536692 49.867976841458, -97.074662358622 49.867612040577, -97.074660564664 49.867056559909)"
303,Cottonwood Rd,A,524.13792,859.9674,Ecole Lacerte,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.079660332323 49.860986176045, -97.079519191309 49.860994574099, -97.079456048454 49.860996321039, -97.078925660556 49.861010993634, -97.078897339488 49.861011777037, -97.078368476414 49.861026121569, -97.078275815456 49.861028640316, -97.077531174689 49.861048960414, -97.077472550001 49.861050559987, -97.076970804153 49.861064248892, -97.076443502262 49.861039541431, -97.075861666212 49.861038613302, -97.075734429011 49.861038734062, -97.074993177884 49.861039434804)"
154,Jefferson Ave,A,5533.01265,5769.66092,Arthur E. Wright School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.174098367855 49.958357400932, -97.174469098173 49.958476874206, -97.174721862606 49.95855741464, -97.174893053129 49.958611962037, -97.175265658039 49.958731849888, -97.175414129916 49.958779621104, -97.175816744165 49.958909139588, -97.176200435903 49.959032568882, -97.176411478355 49.959100458047, -97.176751334333 49.959209783374, -97.177050922654 49.959306154117)"
193,McGee St,A,564.62887,824.46909,John M. King School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.160858135674 49.892815516023, -97.160851719677 49.892906302746, -97.160863555501 49.893003512076, -97.160732187819 49.894862283861, -97.160711891813 49.895149444604)"
210,Garfield St N,A,1840.41628,2107.81818,Principal Sparling School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.175711356445 49.903395522767, -97.175696950476 49.90358361178, -97.175663076686 49.904025905422, -97.17552741597 49.905797145965)"
240,Ashland Ave,A,502.43833,793.37409,Diagnostic Learning Centre (Montessori),30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.120974868111 49.864442011711, -97.121516801338 49.864259123735, -97.121668597785 49.86420789571, -97.122582030568 49.863899625311, -97.123108104881 49.863722077719, -97.123231992678 49.863680265726, -97.123355880133 49.863638453642, -97.123672078377 49.863531735293, -97.123796111753 49.863489873208, -97.123920144948 49.863448010978, -97.124235196604 49.863341677614, -97.124359342022 49.863299776555, -97.124483487286 49.863257875339, -97.124562533689 49.863231195805)"
259,Garton Ave,A,508.36762,809.99719,Meadows West School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.19911879137 49.95097149806, -97.199166000523 49.950919056185, -97.199286713342 49.9508076901, -97.199373967319 49.950738077794, -97.199578114511 49.950591902063, -97.199707598801 49.950499175821, -97.199835463415 49.950407608962, -97.201142368469 49.949471784218, -97.201277581718 49.949374960223, -97.201698211939 49.949073750266, -97.201792950451 49.949016934468, -97.201862133122 49.948975444673, -97.201911097672 49.948948516911)"
26,Cecil St,A,283.14224,415.15232,Cecil Rhodes School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.189496218463 49.915066645871, -97.189320773949 49.91529520651, -97.189178186512 49.915480960707, -97.189062965905 49.915631321891, -97.188852315292 49.915906215041, -97.188805162813 49.915967429497, -97.188757836842 49.916028869006, -97.188680261568 49.916130390275)"
260,Grosvenor Ave,A,823.45575,1125.62157,Grosvenor School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.166684148852 49.869380843921, -97.167447986968 49.869128096188, -97.167590259351 49.869081018562, -97.167731087411 49.869034418622, -97.169610802292 49.868412396642, -97.169732316054 49.868372188613, -97.169853777078 49.868331989821, -97.170426139299 49.868142557944)"
265,Highbury Rd,A,162.86937,470.40216,Highbury School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.095843800057 49.804738580971, -97.09589899248 49.804823168632, -97.096013655762 49.805023915153, -97.096176468118 49.805371959503, -97.096216573336 49.805476354564, -97.096294641484 49.805690011828, -97.096321107655 49.80577776913, -97.096351812773 49.805879581672, -97.096378075047 49.806016136004, -97.096392200929 49.806153440025, -97.096393852011 49.806299912012, -97.096381693154 49.80644617637, -97.096367149387 49.806517169526, -97.096335369018 49.806672299709, -97.096273142076 49.80689442015, -97.096177272485 49.807236632627, -97.096167827926 49.80727034358, -97.096158383353 49.807304054531, -97.096120525748 49.807439187785)"
266,Crane Ave,A,482.6844,790.32439,Ecole Crane,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.143598638784 49.837732490144, -97.144009990193 49.837593364582, -97.144122650513 49.837555260492, -97.144231589367 49.837518414918, -97.144589975855 49.837397199645, -97.144669353724 49.837370351831, -97.144808988025 49.837323123401, -97.145194696684 49.837192664016, -97.145315565748 49.837151781701, -97.14543642293 49.837110903208, -97.146103855653 49.836885148548, -97.146527269807 49.836741928428, -97.146649133065 49.836700731331, -97.146769076414 49.836660183083, -97.147235637489 49.836502519621, -97.147389038243 49.836450680764)"
131,Silver Ave,B,619.47098,841.10807,Stevenson School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.209658681686 49.887616523347, -97.209688060159 49.887617641196, -97.209818838243 49.887622106919, -97.210353914101 49.887640376788, -97.21057011447 49.887648394701, -97.210812544534 49.887657384875, -97.211293429926 49.887675533398, -97.211815898109 49.887695248974, -97.212039655977 49.887703786023, -97.21224967995 49.887711798687, -97.212606948424 49.887725655175, -97.212738385525 49.887730752622)"
165,Besant St,A,690.05938,934.01044,Salisbury Morse Place School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.075845140323 49.912364386117, -97.07578487744 49.912440212765, -97.075527292865 49.912764319194, -97.075263232517 49.913096568556, -97.075005509375 49.913420839137, -97.074747784348 49.913745107051, -97.074480580719 49.91408129556, -97.074291717147 49.914315216254)"
17,Leamen Cres,A,172.01814,284.27087,James Nisbet Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.163504048866 49.951702863895, -97.16389894779 49.951702859137, -97.164274977657 49.951702860522, -97.164323825184 49.951702860612, -97.164339559718 49.9517033039, -97.164355174499 49.951704630338, -97.164370550691 49.951706829831, -97.16438557127 49.951709885639, -97.164400121923 49.951713774508, -97.164414091908 49.951718466838, -97.164427374908 49.951723926921, -97.164439869829 49.9517301132, -97.164451481579 49.951736978594, -97.164462121783 49.951744470855, -97.164471709463 49.951752532961, -97.164480171651 49.951761103555, -97.164487443944 49.951770117409, -97.164493470994 49.951779505922, -97.164498206931 49.951789197643, -97.164501615711 49.95179911881, -97.164503671389 49.951809193919, -97.164504358321 49.95181934629, -97.164504321703 49.952116886955)"
211,Carmen Ave,A,181.26863,450.53751,Glenelm School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.119267841398 49.917186158792, -97.119001326983 49.917097754401, -97.115932372686 49.916079697267)"
212,Amber Trail,A,463.91479,734.27973,Leila North Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.173031042148 49.964120167791, -97.172689059952 49.964010247061, -97.171532757622 49.963652941405, -97.170901354769 49.96344998115, -97.170726984432 49.963390625848, -97.17056360655 49.963335011986, -97.170337222756 49.963265825456, -97.170232408619 49.963232780274, -97.170061756769 49.963171006478, -97.169897912065 49.963101988643, -97.169741612338 49.963026037588, -97.169693104693 49.963000009792)"
248,Ruby St,A,3.71487,297.35374,Laura Secord School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.173173265333 49.877449804763, -97.173027403453 49.879399610174, -97.173020646722 49.87948993437, -97.173013889961 49.879580258563, -97.172975961602 49.880087224985)"
261,Pritchard Ave,A,2139.59194,2441.82838,King Edward Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.155465046344 49.919921293156, -97.155761545271 49.920016443169, -97.155926172134 49.920069273392, -97.15609226686 49.920122574312, -97.158244561049 49.920813228104, -97.158436260378 49.920874743264, -97.158561114358 49.920914807901, -97.159234578473 49.921130840607)"
304,Elm St,A,1509.8968,1846.90322,Montrose School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.18088736387 49.858972599809, -97.181117111015 49.856298802139, -97.181127432258 49.856178388158, -97.181147285162 49.855946769997)"
305,Burrows Ave,A,7003.70169,7341.19327,Garden Grove School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.213338952946 49.938938597907, -97.213365360109 49.938949319476, -97.213528116331 49.939029309164, -97.213679173013 49.939118346796, -97.213775161377 49.939180193377, -97.213896559289 49.939258393964, -97.214021750798 49.939339037867, -97.215224901847 49.940114026603, -97.215342412446 49.940189717105, -97.215458247051 49.940264327727, -97.216108319614 49.940683041282, -97.216193006552 49.940737436762, -97.216695514933 49.941061634458)"
306,Sun Valley Dr,A,418.64994,757.69711,Sun Valley School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.050960681895 49.939147870832, -97.050830057221 49.939072965549, -97.050648254462 49.938952234015, -97.050579637285 49.93890182536, -97.050427383327 49.938777756765, -97.050288398322 49.938647362447, -97.050163311095 49.938511232469, -97.049836121412 49.938156087555, -97.049465959999 49.937818975533, -97.049233665113 49.937633361154, -97.048988316245 49.937454880982, -97.048806000677 49.937326283173, -97.048614501408 49.937203371686, -97.048580621811 49.937182795958, -97.048485919222 49.937125757454, -97.048386291501 49.937068456386, -97.048291706034 49.937014184029, -97.048206510528 49.936967402853, -97.048125438923 49.936924048627, -97.047943120322 49.936828005791)"
11,Scotia St,A,2218.22695,2321.48987,Marymound School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.110350322782 49.938639833898, -97.110329022625 49.938665265859, -97.110264812207 49.938748161383, -97.110251726633 49.938765924875, -97.110228364921 49.938803295713, -97.110209769332 49.93884176489, -97.110196062042 49.938881079678, -97.110187333117 49.93892098179, -97.110183639916 49.938961209083, -97.110183698464 49.938981591619, -97.110185315217 49.939028262916, -97.110184913726 49.939042590449, -97.110182720128 49.939056850218, -97.110178748761 49.939070949005, -97.110173025583 49.939084794644, -97.110165588008 49.939098296623, -97.110156484654 49.939111366678, -97.110002868526 49.939310026785, -97.109857061472 49.939498586269)"
18,Chalmers Ave E,A,30.9352,148.94598,George V School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.088844050516 49.907217953127, -97.088900769084 49.907146663306, -97.089115662666 49.906876560393, -97.089118442873 49.906870431878, -97.089120372023 49.90686416846, -97.089121434965 49.906857819332, -97.089121623351 49.906851434359, -97.089120935702 49.906845063687, -97.089119377419 49.906838757352, -97.08911696074 49.906832564882, -97.089113704647 49.906826534912, -97.089109634713 49.906820714801, -97.089104782903 49.90681515026, -97.089099187321 49.906809884991, -97.089092891917 49.906804960347, -97.089085946132 49.906800415006, -97.089078404519 49.906796284666, -97.089070326309 49.906792601766, -97.089061774945 49.906789395232, -97.088550317913 49.906619637371, -97.088269679229 49.906526489103)"
213,Bruce Ave,A,195.26703,466.25674,Strathmillan School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.247745600243 49.882366531451, -97.248225376762 49.88238528858, -97.24881800116 49.882408454802, -97.249493704043 49.882434864915, -97.250716110351 49.882483516763, -97.251509832277 49.882515717912)"
241,Daniel St,A,470.92603,762.3516,General Byng School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.159122131936 49.845427061089, -97.159013051382 49.845265851676, -97.158960738688 49.845206235813, -97.158908258575 49.845146428991, -97.158695836746 49.844887611065, -97.158614492014 49.844788498607, -97.1576552813 49.8436197379, -97.157448279176 49.843367505604, -97.15738337567 49.843296764937, -97.15731831407 49.843225851718, -97.157226095189 49.843111829226)"
242,Maplewood Ave,A,297.89827,589.8787,Riverview School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.125223120122 49.866177261378, -97.125681427544 49.866024283998, -97.125805749668 49.865982788688, -97.125929599433 49.865941450833, -97.127813624892 49.86531247352, -97.12793793036 49.865270980387, -97.128062235618 49.865229487117, -97.128832238452 49.864972600572)"
243,Chudley St,A,129.94439,423.00609,Shaughnessy Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.191013749001 49.931383497883, -97.190802429005 49.931658722669, -97.190741138699 49.93173854696, -97.190679848188 49.931818371216, -97.190438698365 49.932132439816, -97.190197904195 49.932446040539, -97.190136629028 49.932525842128, -97.190075337042 49.932605665316, -97.189606505993 49.93321623413, -97.189545228846 49.933296035375, -97.189483934881 49.933375858217, -97.189200716759 49.933744687915)"
